ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
002520.SZ,20240630,航空航天部/总装智能装备,P,14873238.95,5327041.15,9546197.8,CNY
002520.SZ,20240630,航空航天智能装备及产线,P,14873238.95,5327041.15,9546197.8,CNY
002520.SZ,20240630,航天零部件加工,P,747185.84,-688704.74,1435890.58,CNY
002520.SZ,20240630,数控车床,P,614457820.38,128588302.32,485869518.06,CNY
002520.SZ,20240630,数字化智能机床及产线,P,614457820.38,128588302.32,485869518.06,CNY
002520.SZ,20240630,固定翼工程、运营及租售,P,401538666.16,73879801.72,327658864.44,CNY
002520.SZ,20240630,其他业务,P,13849731.7,11502541.95,2347189.75,CNY
002594.SZ,20251231,汽车,P,648645636000.0,132882696000.0,515762940000.0,CNY
002594.SZ,20251231,手机部件及组装等,P,155236528000.0,9762539000.0,145473989000.0,CNY
002594.SZ,20251231,其他主营业务,P,82794000.0,14562000.0,68232000.0,CNY
002594.SZ,20250630,汽车,P,302506271000.0,61564841000.0,240941430000.0,CNY
002594.SZ,20250630,手机部件及组装等,P,68743903000.0,5296189000.0,63447714000.0,CNY
002594.SZ,20250630,其他主营业务,P,30774000.0,4829000.0,25945000.0,CNY
002594.SZ,20241231,汽车,P,617381935000.0,137721076000.0,479660859000.0,CNY
002594.SZ,20241231,手机部件及组装等,P,159608576000.0,13319187000.0,146289389000.0,CNY
002594.SZ,20241231,其他主营业务,P,111944000.0,15576000.0,96368000.0,CNY
002594.SZ,20240630,汽车,P,228316902000.0,54650168000.0,173666734000.0,CNY
002594.SZ,20240630,手机部件及组装等,P,72778443000.0,5612535000.0,67165908000.0,CNY
002594.SZ,20240630,其他主营业务,P,31368000.0,4028000.0,27340000.0,CNY
002708.SZ,20251231,轴承产品,P,1562021864.79,375135797.8,1186886066.99,CNY
002708.SZ,20251231,线路板业务,P,293345622.74,-40492218.75,333837841.49,CNY
002708.SZ,20251231,毛坯加工,P,235060228.78,5917790.93,229142437.85,CNY
002708.SZ,20251231,同步器行星排产品,P,541467163.45,108403116.27,433064047.18,CNY
002708.SZ,20251231,其他主营业务,P,84478038.74,12785712.42,71692326.32,CNY
002708.SZ,20250630,轴承产品,P,742102392.77,187388980.74,554713412.03,CNY
002708.SZ,20250630,线路板系列产品,P,132987077.25,-22846162.52,155833239.77,CNY
002708.SZ,20250630,线路板业务,P,132987077.25,-22846162.52,155833239.77,CNY
002708.SZ,20250630,毛坯加工,P,122722050.08,-8965555.96,131687606.04,CNY
002708.SZ,20250630,毛坯,P,122722050.08,-8965555.96,131687606.04,CNY
002708.SZ,20250630,同步器行星排产品,P,249439786.46,63830899.12,185608887.34,CNY
002708.SZ,20250630,同步器,P,249439786.46,63830899.12,185608887.34,CNY
002708.SZ,20250630,其他主营业务,P,13054902.56,2598805.11,10456097.45,CNY
002708.SZ,20241231,轴承产品,P,1219556373.25,276252791.27,943303581.98,CNY
002708.SZ,20241231,线路板系列产品,P,215819359.35,-52660257.68,268479617.03,CNY
002708.SZ,20241231,线路板业务,P,215819359.35,-52660257.68,268479617.03,CNY
002708.SZ,20241231,毛坯加工,P,245232533.11,28796415.23,216436117.88,CNY
002708.SZ,20241231,毛坯,P,245232533.11,28796415.23,216436117.88,CNY
002708.SZ,20241231,同步器行星排产品,P,512703278.58,68874302.64,443828975.94,CNY
002708.SZ,20241231,同步器,P,512703278.58,68874302.64,443828975.94,CNY
002708.SZ,20241231,其他主营业务,P,116264195.18,15772986.99,100491208.19,CNY
002708.SZ,20240630,轴承产品,P,604114381.42,148723723.35,455390658.07,CNY
002708.SZ,20240630,线路板系列产品,P,108269463.38,-28691018.88,136960482.26,CNY
002708.SZ,20240630,线路板业务,P,108269463.38,-28691018.88,136960482.26,CNY
002708.SZ,20240630,毛坯加工,P,97833236.38,-1053641.26,98886877.64,CNY
002708.SZ,20240630,毛坯,P,97833236.38,-1053641.26,98886877.64,CNY
002708.SZ,20240630,同步器行星排产品,P,252431818.12,51785259.44,200646558.68,CNY
002708.SZ,20240630,同步器,P,252431818.12,51785259.44,200646558.68,CNY
002708.SZ,20240630,其他业务,P,61140335.31,9574109.34,51566225.97,CNY
002733.SZ,20251231,锂电池及材料,P,1454359080.68,320171453.03,1134187627.65,CNY
002733.SZ,20251231,蓄电池及材料,P,1999811286.45,288196879.95,1711614406.5,CNY
002733.SZ,20251231,燃料电池,P,8689984.19,-3988106.03,12678090.22,CNY
002733.SZ,20251231,其他业务,P,15203356.71,,,CNY
002733.SZ,20250630,锂电池及材料,P,635824321.7,145209993.98,490614327.72,CNY
002733.SZ,20250630,锂电池,P,635824321.7,145209993.98,490614327.72,CNY
002733.SZ,20250630,铅酸蓄电池,P,968025454.87,154875648.3,813149806.57,CNY
002733.SZ,20250630,蓄电池及材料,P,968025454.87,154875648.3,813149806.57,CNY
002733.SZ,20250630,燃料电池,P,614220.85,72193.02,542027.83,CNY
002733.SZ,20250630,其他业务,P,2010799.19,285826.59,1724972.6,CNY
002733.SZ,20241231,锂电池及材料,P,1344963026.95,296714829.27,1048248197.68,CNY
002733.SZ,20241231,锂电池,P,1344963026.95,296714829.27,1048248197.68,CNY
002733.SZ,20241231,铅酸蓄电池,P,2176250309.05,339564497.34,1836685811.71,CNY
002733.SZ,20241231,蓄电池及材料,P,2176250309.05,339564497.34,1836685811.71,CNY
002733.SZ,20241231,燃料电池,P,21870251.97,-1915862.03,23786114.0,CNY
002733.SZ,20241231,其他业务,P,10989011.91,3814248.09,7174763.82,CNY
002733.SZ,20240630,锂电池及材料,P,601412991.17,153048162.26,448364828.91,CNY
002733.SZ,20240630,锂电池,P,601412991.17,153048162.26,448364828.91,CNY
002733.SZ,20240630,铅酸蓄电池,P,969763720.67,160735474.87,809028245.8,CNY
002733.SZ,20240630,蓄电池及材料,P,969763720.67,160735474.87,809028245.8,CNY
002733.SZ,20240630,燃料电池,P,2250111.66,325455.17,1924656.49,CNY
002733.SZ,20240630,其他业务,P,10202295.32,7583962.8,2618332.52,CNY
002747.SZ,20251231,自动化核心部件及运动控制系统,P,891183061.95,271182847.98,620000213.97,CNY
002747.SZ,20251231,工业机器人及智能制造系统,P,3996827901.69,1168338514.5,2828489387.19,CNY
002747.SZ,20250630,自动化核心部件及运动控制系统,P,456418616.7,139566502.65,316852114.05,CNY
002747.SZ,20250630,智能装备核心控制功能部件,P,456418616.7,139566502.65,316852114.05,CNY
002747.SZ,20250630,工业机器人及智能制造系统,P,2092157941.21,564853561.05,1527304380.16,CNY
002747.SZ,20250630,工业机器人及成套设备,P,2092157941.21,564853561.05,1527304380.16,CNY
002747.SZ,20241231,自动化核心部件及运动控制系统,P,976276495.82,307769763.49,668506732.33,CNY
002747.SZ,20241231,智能装备核心控制功能部件,P,976276495.82,307769763.49,668506732.33,CNY
002747.SZ,20241231,工业机器人及智能制造系统,P,3032495180.3,877538557.57,2154956622.73,CNY
002747.SZ,20241231,工业机器人及成套设备,P,3032495180.3,877538557.57,2154956622.73,CNY
002747.SZ,20240630,自动化核心部件及运动控制系统,P,515747949.64,171095464.46,344652485.18,CNY
002747.SZ,20240630,智能装备核心控制功能部件,P,515747949.64,171095464.46,344652485.18,CNY
002747.SZ,20240630,工业机器人及智能制造系统,P,1653326676.4,465123597.8,1188203078.6,CNY
002747.SZ,20240630,工业机器人及成套设备,P,1653326676.4,465123597.8,1188203078.6,CNY
002979.SZ,20251231,步进系统类,P,652578669.74,279256022.15,373322647.59,CNY
002979.SZ,20251231,控制技术类,P,286940436.4,186434207.03,100506229.37,CNY
002979.SZ,20251231,其他主营业务,P,12732698.33,6249121.62,6483576.71,CNY
002979.SZ,20251231,伺服系统类,P,921586745.82,258861384.82,662725361.0,CNY
002979.SZ,20250630,步进系统类,P,311475115.91,132873369.45,178601746.46,CNY
002979.SZ,20250630,控制技术类,P,144201618.53,90403471.56,53798146.97,CNY
002979.SZ,20250630,可编程逻辑控制器,P,144201618.53,90403471.56,53798146.97,CNY
002979.SZ,20250630,其他主营业务,P,8591936.55,4413485.03,4178451.52,CNY
002979.SZ,20250630,伺服系统类,P,427079767.82,118007893.4,309071874.42,CNY
002979.SZ,20241231,步进系统类,P,605848481.14,236635905.03,369212576.11,CNY
002979.SZ,20241231,控制技术类,P,251793790.93,166637002.02,85156788.91,CNY
002979.SZ,20241231,可编程逻辑控制器,P,251793790.93,166637002.02,85156788.91,CNY
002979.SZ,20241231,其他主营业务,P,17905157.5,7417160.99,10487996.51,CNY
002979.SZ,20241231,伺服系统类,P,708735867.89,198409547.04,510326320.85,CNY
002979.SZ,20240630,步进系统类,P,356627925.74,135600744.52,221027181.22,CNY
002979.SZ,20240630,控制技术类,P,120684587.31,83461337.89,37223249.42,CNY
002979.SZ,20240630,可编程逻辑控制器,P,120684587.31,83461337.89,37223249.42,CNY
002979.SZ,20240630,其他主营业务,P,5921653.79,3341994.77,2579659.02,CNY
002979.SZ,20240630,伺服系统类,P,339931268.55,91296971.44,248634297.11,CNY
300003.SZ,20251231,药品,P,2165169378.84,1390609090.56,774560288.28,CNY
300003.SZ,20251231,外科器械产品,P,3254110282.51,2274282795.19,979827487.32,CNY
300003.SZ,20251231,医疗服务及健康管理,P,1063452042.2,484578998.58,578873043.62,CNY
300003.SZ,20250630,药品,P,1117443103.25,701233661.53,416209441.72,CNY
300003.SZ,20250630,外科器械产品,P,1776469316.14,1266987344.34,509481971.8,CNY
300003.SZ,20250630,医疗服务及健康管理,P,475472136.82,196946161.85,278525974.97,CNY
300003.SZ,20241231,药品,P,1757747768.26,944721076.04,813026692.22,CNY
300003.SZ,20241231,外科器械产品,P,3326491257.02,2315114485.39,1011376771.63,CNY
300003.SZ,20241231,医疗服务及健康管理,P,1019030080.6,455786442.82,563243637.78,CNY
300003.SZ,20240630,药品,P,1134652158.91,681013649.65,453638509.26,CNY
300003.SZ,20240630,外科器械产品,P,1753667527.39,1263648625.12,490018902.27,CNY
300003.SZ,20240630,医疗服务及健康管理,P,495566868.24,231342320.39,264224547.85,CNY
300007.SZ,20251231,智能仪表,P,1105492824.22,425954989.63,679537834.59,CNY
300007.SZ,20251231,智慧化综合解决方案,P,599934277.09,160400274.81,439534002.28,CNY
300007.SZ,20251231,其他主营业务,P,43269783.69,15104538.21,28165245.48,CNY
300007.SZ,20251231,公用事业服务,P,273519886.64,29679798.29,243840088.35,CNY
300007.SZ,20251231,传感器,P,391455664.93,124291170.51,267164494.42,CNY
300007.SZ,20250630,物联网综合解决方案,P,314853054.62,84959058.3,229893996.32,CNY
300007.SZ,20250630,智能仪表,P,477324018.34,194805091.76,282518926.58,CNY
300007.SZ,20250630,智慧化综合解决方案,P,314853054.62,84959058.3,229893996.32,CNY
300007.SZ,20250630,其他主营业务,P,17292464.19,3853364.75,13439099.44,CNY
300007.SZ,20250630,公用事业服务,P,179780374.14,8178906.69,171601467.45,CNY
300007.SZ,20250630,传感器,P,187677529.03,66841873.28,120835655.75,CNY
300007.SZ,20241231,物联网综合解决方案,P,541988102.75,124232048.13,417756054.62,CNY
300007.SZ,20241231,智能仪表,P,995016366.12,401819507.33,593196858.79,CNY
300007.SZ,20241231,智慧化综合解决方案,P,541988102.75,124232048.13,417756054.62,CNY
300007.SZ,20241231,其他主营业务,P,49947993.1,21311210.95,28636782.15,CNY
300007.SZ,20241231,公用事业服务,P,299811238.26,2433888.69,297377349.57,CNY
300007.SZ,20241231,传感器,P,340852494.69,115226879.17,225625615.52,CNY
300007.SZ,20240630,物联网综合解决方案,P,329880491.63,82136441.74,247744049.89,CNY
300007.SZ,20240630,智能仪表,P,444115643.93,178556948.39,265558695.54,CNY
300007.SZ,20240630,智慧化综合解决方案,P,329880491.63,82136441.74,247744049.89,CNY
300007.SZ,20240630,其他主营业务,P,19028348.83,4613458.04,14414890.79,CNY
300007.SZ,20240630,公用事业服务,P,165648028.58,-11954700.36,177602728.94,CNY
300007.SZ,20240630,传感器,P,155134683.73,55747291.83,99387391.9,CNY
300015.SZ,20251231,视光服务,P,5787549225.86,3004759254.33,2782789971.53,CNY
300015.SZ,20251231,医疗服务-眼后段手术,P,1573036009.59,433957989.81,1139078019.78,CNY
300015.SZ,20251231,医疗服务-眼前段手术,P,2030763914.58,819204199.24,1211559715.34,CNY
300015.SZ,20251231,医疗服务-白内障手术,P,3478266775.1,1164677778.79,2313588996.31,CNY
300015.SZ,20251231,医疗服务-屈光项目,P,8383189775.59,4611367501.12,3771822274.47,CNY
300015.SZ,20251231,其他病种项目,P,1028220731.56,448263296.26,579957435.3,CNY
300015.SZ,20251231,其他业务,P,71578292.59,48863059.06,22715233.53,CNY
300015.SZ,20250630,视光服务,P,2720265674.56,1474717311.18,1245548363.38,CNY
300015.SZ,20250630,医疗服务-眼后段手术,P,785217358.34,236241271.77,548976086.57,CNY
300015.SZ,20250630,医疗服务-眼前段手术,P,1030605368.03,408298359.65,622307008.38,CNY
300015.SZ,20250630,医疗服务-白内障手术,P,1781079385.42,647264942.66,1133814442.76,CNY
300015.SZ,20250630,医疗服务-屈光项目,P,4617647231.6,2591478552.79,2026168678.81,CNY
300015.SZ,20250630,医疗服务-准分子手术,P,4617647231.6,2591478552.79,2026168678.81,CNY
300015.SZ,20250630,其他病种项目,P,537358899.95,205911680.6,331447219.35,CNY
300015.SZ,20250630,其他业务,P,34953257.71,23723790.32,11229467.39,CNY
300015.SZ,20241231,视光服务,P,5278513872.53,2876164016.85,2402349855.68,CNY
300015.SZ,20241231,医疗服务-眼后段手术,P,1499480773.21,470287576.35,1029193196.86,CNY
300015.SZ,20241231,医疗服务-眼前段手术,P,1897935473.36,782199922.26,1115735551.1,CNY
300015.SZ,20241231,医疗服务-白内障手术,P,3489014474.9,1211596599.55,2277417875.35,CNY
300015.SZ,20241231,医疗服务-屈光项目,P,7602796756.44,4190036685.03,3412760071.41,CNY
300015.SZ,20241231,医疗服务-准分子手术,P,7602796756.44,4190036685.03,3412760071.41,CNY
300015.SZ,20241231,其他病种项目,P,1142322038.78,511885141.59,630436897.19,CNY
300015.SZ,20241231,其他业务,P,72830759.28,54175408.21,18655351.07,CNY
300015.SZ,20240630,视光服务,P,2371093513.93,1326569489.6,1044524024.33,CNY
300015.SZ,20240630,医疗服务-眼后段手术,P,720231126.4,220938798.32,499292328.08,CNY
300015.SZ,20240630,医疗服务-眼前段手术,P,911572476.88,369929944.03,541642532.85,CNY
300015.SZ,20240630,医疗服务-白内障手术,P,1735324851.5,650787518.22,1084537333.28,CNY
300015.SZ,20240630,医疗服务-屈光项目,P,4154704929.73,2376050289.46,1778654640.27,CNY
300015.SZ,20240630,医疗服务-准分子手术,P,4154704929.73,2376050289.46,1778654640.27,CNY
300015.SZ,20240630,其他病种项目,P,621760025.01,246422925.27,375337099.74,CNY
300015.SZ,20240630,其他业务,P,30542623.79,22869559.46,7673064.33,CNY
300034.SZ,20251231,铸造高温合金制品,P,2480284019.0,739888872.47,1740395146.53,CNY
300034.SZ,20251231,新型高温合金材料及制品,P,238749840.31,-22294743.89,261044584.2,CNY
300034.SZ,20251231,变形高温合金制品,P,955471029.85,149005733.73,806465296.12,CNY
300034.SZ,20251231,其他业务,P,22463718.42,12334260.34,10129458.08,CNY
300034.SZ,20250630,铸造高温合金制品,P,1259983595.78,398446731.48,861536864.3,CNY
300034.SZ,20250630,新型高温合金材料及制品,P,100759561.68,-29723091.27,130482652.95,CNY
300034.SZ,20250630,变形高温合金制品,P,448906014.96,69044251.22,379861763.74,CNY
300034.SZ,20250630,其他业务,P,6893964.26,-950482.59,7844446.85,CNY
300034.SZ,20241231,铸造高温合金制品,P,2491825033.67,873327499.03,1618497534.64,CNY
300034.SZ,20241231,新型高温合金材料及制品,P,262410271.79,64506782.23,197903489.56,CNY
300034.SZ,20241231,变形高温合金制品,P,750483879.18,172826904.61,577656974.57,CNY
300034.SZ,20241231,其他业务,P,19198233.61,4975742.63,14222490.98,CNY
300034.SZ,20240630,铸造高温合金制品,P,1242110770.76,428545603.03,813565167.73,CNY
300034.SZ,20240630,新型高温合金材料及制品,P,149206433.6,43040120.26,106166313.34,CNY
300034.SZ,20240630,变形高温合金制品,P,329908175.22,78868810.47,251039364.75,CNY
300034.SZ,20240630,其他业务,P,7735963.31,1164843.42,6571119.89,CNY
300035.SZ,20251231,连铸EMS,P,388741762.91,,,CNY
300035.SZ,20251231,起重磁力设备,P,32792790.26,,,CNY
300035.SZ,20251231,石墨电极,P,7776772650.39,1211224187.09,6565548463.3,CNY
300035.SZ,20251231,其他业务,P,211824059.67,-34481615.57,246305675.24,CNY
300035.SZ,20251231,中间包,P,57523327.45,,,CNY
300035.SZ,20250630,起重磁力设备,P,166379141.36,100842627.84,65536513.52,CNY
300035.SZ,20250630,石墨电极,P,3348489151.78,697644364.63,2650844787.15,CNY
300035.SZ,20250630,其他业务,P,97966216.84,-29167555.88,127133772.72,CNY
300035.SZ,20241231,连铸EMS,P,287468123.31,,,CNY
300035.SZ,20241231,起重磁力设备,P,59183425.93,,,CNY
300035.SZ,20241231,石墨电极,P,5011467535.25,999228909.74,4012238625.51,CNY
300035.SZ,20241231,其他主营业务,P,185081348.82,-24153204.34,209234553.16,CNY
300035.SZ,20241231,中间包,P,37849513.09,,,CNY
300035.SZ,20240630,锂离子电池用负极材料,P,2006714182.21,325777336.25,1680936845.96,CNY
300035.SZ,20240630,起重磁力设备,P,184167612.73,94774417.17,89393195.56,CNY
300035.SZ,20240630,石墨电极,P,2006714182.21,325777336.25,1680936845.96,CNY
300035.SZ,20240630,其他主营业务,P,72816415.65,1834740.57,70981675.08,CNY
300045.SZ,20251231,雷达信号处理,P,95065716.08,42494829.61,52570886.47,CNY
300045.SZ,20251231,机电仿真测试产品,P,155619843.58,42038285.28,113581558.3,CNY
300045.SZ,20251231,卫星服务,P,366955785.29,127005453.48,239950331.81,CNY
300045.SZ,20251231,其他主营业务,P,78663829.42,6005258.44,72658570.98,CNY
300045.SZ,20251231,其他业务,P,400491.7,184607.93,215883.77,CNY
300045.SZ,20251231,仿真应用开发及系统集成,P,84885304.58,14441074.59,70444229.99,CNY
300045.SZ,20250630,雷达通信及其仿真测试产品,P,35566380.87,16765453.88,18800926.99,CNY
300045.SZ,20250630,雷达信号处理,P,35566380.87,16765453.88,18800926.99,CNY
300045.SZ,20250630,轨道交通应用,P,4310727.29,663678.96,3647048.33,CNY
300045.SZ,20250630,机电仿真测试产品,P,72782742.14,20624929.54,52157812.6,CNY
300045.SZ,20250630,卫星服务,P,160559569.53,63747100.8,96812468.73,CNY
300045.SZ,20250630,卫星导航及其仿真测试产品,P,160559569.53,63747100.8,96812468.73,CNY
300045.SZ,20250630,仿真应用开发及系统集成,P,39906396.3,7995209.53,31911186.77,CNY
300045.SZ,20250630,代理及其他,P,19176533.07,1904498.6,17272034.47,CNY
300045.SZ,20241231,雷达通信及其仿真测试产品,P,59891665.31,26169348.02,33722317.29,CNY
300045.SZ,20241231,雷达信号处理,P,59891665.31,26169348.02,33722317.29,CNY
300045.SZ,20241231,轨道交通应用,P,23043630.98,241264.88,22802366.1,CNY
300045.SZ,20241231,机电仿真测试产品,P,118447238.59,32442637.8,86004600.79,CNY
300045.SZ,20241231,卫星服务,P,246740030.72,89728130.36,157011900.36,CNY
300045.SZ,20241231,卫星导航及其仿真测试产品,P,246740030.72,89728130.36,157011900.36,CNY
300045.SZ,20241231,其他主营业务,P,30904328.1,2736466.74,28167861.36,CNY
300045.SZ,20241231,其他业务,P,1258039.4,30219.61,1227819.79,CNY
300045.SZ,20241231,仿真应用开发及系统集成,P,66611307.92,10547128.3,56064179.62,CNY
300045.SZ,20240630,雷达通信及其仿真测试产品,P,48499826.61,22400763.28,26099063.33,CNY
300045.SZ,20240630,雷达信号处理,P,48499826.61,22400763.28,26099063.33,CNY
300045.SZ,20240630,轨道交通应用,P,9878938.91,466507.93,9412430.98,CNY
300045.SZ,20240630,机电仿真测试产品,P,41864881.32,11786204.08,30078677.24,CNY
300045.SZ,20240630,卫星服务,P,240008796.81,97368049.72,142640747.09,CNY
300045.SZ,20240630,卫星导航及其仿真测试产品,P,240008796.81,97368049.72,142640747.09,CNY
300045.SZ,20240630,其他业务,P,,,0.01,CNY
300045.SZ,20240630,仿真应用开发及系统集成,P,16138757.67,3044828.23,13093929.44,CNY
300045.SZ,20240630,代理及其他,P,11025866.5,722294.99,10303571.51,CNY
300101.SZ,20251231,集成电路业务,P,437973623.55,287389081.82,150584541.73,CNY
300101.SZ,20251231,机器感知与智能化产品,P,20132055.74,5363140.38,14768915.36,CNY
300101.SZ,20251231,智慧城市建设运营服务,P,145488368.8,36813846.99,108674521.81,CNY
300101.SZ,20251231,北斗导航综合应用,P,349063262.9,188607271.44,160455991.46,CNY
300101.SZ,20251231,其他业务,P,2441180.13,1316941.41,1124238.72,CNY
300101.SZ,20250630,集成电路业务,P,242661246.06,168274715.81,74386530.25,CNY
300101.SZ,20250630,机器感知与智能化产品,P,11766171.23,6671174.38,5094996.85,CNY
300101.SZ,20250630,智慧城市建设运营服务,P,54789993.71,16713693.87,38076299.84,CNY
300101.SZ,20250630,安防监控,P,54789993.71,16713693.87,38076299.84,CNY
300101.SZ,20250630,北斗终端及运营,P,171173741.45,105463488.77,65710252.68,CNY
300101.SZ,20250630,北斗导航综合应用,P,171173741.45,105463488.77,65710252.68,CNY
300101.SZ,20250630,其他业务,P,2734863.31,175359.03,2559504.28,CNY
300101.SZ,20241231,集成电路业务,P,379593156.8,233484057.43,146109099.37,CNY
300101.SZ,20241231,机器感知与智能化产品,P,37017858.49,19663077.67,17354780.82,CNY
300101.SZ,20241231,智慧城市建设运营服务,P,124304623.16,33138619.45,91166003.71,CNY
300101.SZ,20241231,安防监控,P,124304623.16,33138619.45,91166003.71,CNY
300101.SZ,20241231,北斗终端及运营,P,245850879.92,130082198.91,115768681.01,CNY
300101.SZ,20241231,北斗导航综合应用,P,245850879.92,130082198.91,115768681.01,CNY
300101.SZ,20241231,其他主营业务,P,10320726.33,5381800.38,4938925.95,CNY
300101.SZ,20240630,集成电路业务,P,187307822.59,128082379.63,59225442.96,CNY
300101.SZ,20240630,机器感知与智能化产品,P,11394338.41,6843783.8,4550554.61,CNY
300101.SZ,20240630,智慧城市建设运营服务,P,55194158.72,12443141.33,42751017.39,CNY
300101.SZ,20240630,安防监控,P,55194158.72,12443141.33,42751017.39,CNY
300101.SZ,20240630,北斗终端及运营,P,98825543.0,52622125.89,46203417.11,CNY
300101.SZ,20240630,北斗导航综合应用,P,98825543.0,52622125.89,46203417.11,CNY
300101.SZ,20240630,其他主营业务,P,1374862.75,1051782.74,323080.01,CNY
300124.SZ,20251231,通用自动化行业,P,22245401986.97,8958897627.85,13286504359.12,CNY
300124.SZ,20251231,新能源汽车动力系统,P,20322581832.31,3272164027.37,17050417804.94,CNY
300124.SZ,20251231,新能源汽车&轨道交通类,P,20322581832.31,3272164027.37,17050417804.94,CNY
300124.SZ,20251231,新兴产业,P,1795019255.76,519018070.18,1276001185.58,CNY
300124.SZ,20251231,工业自动化与数字化,P,22245401986.97,8958897627.85,13286504359.12,CNY
300124.SZ,20251231,其他主营业务,P,741841125.09,309825627.49,432015497.6,CNY
300124.SZ,20250630,通用自动化行业,P,8806785536.96,3919707954.74,4887077582.22,CNY
300124.SZ,20250630,电驱&电源系统、牵引系统,P,9265549630.72,1617070827.92,7648478802.8,CNY
300124.SZ,20250630,电梯电气系统,P,2306587383.78,562384196.69,1744203187.09,CNY
300124.SZ,20250630,智慧电梯电气类,P,2306587383.78,562384196.69,1744203187.09,CNY
300124.SZ,20250630,新能源汽车&轨道交通类,P,9265549630.72,1617070827.92,7648478802.8,CNY
300124.SZ,20250630,其他主营业务,P,130435231.53,99997969.81,30437261.72,CNY
300124.SZ,20241231,通用自动化行业,P,15242986575.24,6406006806.58,8836979768.66,CNY
300124.SZ,20241231,电驱&电源系统、牵引系统,P,16642495328.14,2849825078.97,13792670249.17,CNY
300124.SZ,20241231,电梯电气系统,P,4939466672.67,1277209656.26,3662257016.41,CNY
300124.SZ,20241231,智慧电梯电气类,P,4939466672.67,1277209656.26,3662257016.41,CNY
300124.SZ,20241231,新能源汽车&轨道交通类,P,16642495328.14,2849825078.97,13792670249.17,CNY
300124.SZ,20241231,其他主营业务,P,216003562.67,98506915.28,117496647.39,CNY
300124.SZ,20240630,通用自动化行业,P,7519849497.94,3331887016.45,4187962481.49,CNY
300124.SZ,20240630,电驱&电源系统、牵引系统,P,6229477414.99,1135656104.95,5093821310.04,CNY
300124.SZ,20240630,电梯电气系统,P,2331081468.91,618183966.29,1712897502.62,CNY
300124.SZ,20240630,智慧电梯电气类,P,2331081468.91,618183966.29,1712897502.62,CNY
300124.SZ,20240630,新能源汽车&轨道交通类,P,6229477414.99,1135656104.95,5093821310.04,CNY
300124.SZ,20240630,其他主营业务,P,102926095.46,55972432.07,46953663.39,CNY
300161.SZ,20251231,特种装备,P,69031841.72,,,CNY
300161.SZ,20251231,机器人与智能产线,P,533406066.47,128790997.22,404615069.25,CNY
300161.SZ,20251231,新能源汽车配套,P,10907901.64,,,CNY
300161.SZ,20251231,数控系统与机床,P,901434144.25,385454555.2,515979589.05,CNY
300161.SZ,20251231,其他主营业务,P,49500578.89,,,CNY
300161.SZ,20250630,机器人与智能产线,P,156552495.87,28948119.53,127604376.34,CNY
300161.SZ,20250630,机器人,P,156552495.87,28948119.53,127604376.34,CNY
300161.SZ,20250630,数控系统与机床,P,363147459.87,150899091.65,212248368.22,CNY
300161.SZ,20250630,其他业务,P,34361058.9,16748447.07,17612611.83,CNY
300161.SZ,20241231,特种装备,P,53914923.07,,,CNY
300161.SZ,20241231,机器人与智能产线,P,711240280.81,146723785.18,564516495.63,CNY
300161.SZ,20241231,机器人,P,711240280.81,146723785.18,564516495.63,CNY
300161.SZ,20241231,新能源汽车配套,P,10916921.69,,,CNY
300161.SZ,20241231,新能源汽车配件,P,10916921.69,,,CNY
300161.SZ,20241231,数控系统与机床,P,979458808.81,406136316.46,573322492.35,CNY
300161.SZ,20241231,其他主营业务,P,26904410.6,,,CNY
300161.SZ,20240630,机器人与智能产线,P,204147257.03,44940539.95,159206717.08,CNY
300161.SZ,20240630,机器人,P,204147257.03,44940539.95,159206717.08,CNY
300161.SZ,20240630,数控系统与机床,P,383232753.38,156335579.79,226897173.59,CNY
300161.SZ,20240630,其他业务,P,41565459.13,17278003.45,24287455.68,CNY
300224.SZ,20251231,钕铁硼永磁材料,P,7027068372.47,915325224.68,6111743147.79,CNY
300224.SZ,20251231,新能源汽车电机驱动系统,P,4022781.7,1948789.61,2073992.09,CNY
300224.SZ,20250630,钕铁硼永磁材料,P,3053264337.16,367676345.87,2685587991.29,CNY
300224.SZ,20250630,其他业务,P,4173072.9,1260417.62,2912655.28,CNY
300224.SZ,20241231,钕铁硼永磁材料,P,5493555529.15,779206273.41,4714349255.74,CNY
300224.SZ,20241231,新能源汽车电机驱动系统,P,45594188.67,-28880733.04,74474921.71,CNY
300224.SZ,20240630,钕铁硼永磁材料,P,2520698338.7,414575602.36,2106122736.34,CNY
300224.SZ,20240630,新能源汽车电机驱动系统,P,18317095.57,-2725655.33,21042750.9,CNY
300238.SZ,20251231,脑膜建—生物型硬脑(脊)膜补片,P,67548430.0,61858863.6,5689566.4,CNY
300238.SZ,20251231,胸普外科修补膜,P,35816917.37,,,CNY
300238.SZ,20251231,细胞技术服务,P,31685397.81,,,CNY
300238.SZ,20251231,本维莫德,P,57875163.56,48929455.98,8945707.58,CNY
300238.SZ,20251231,服务业及其他,P,14905234.46,3625965.46,11279269.0,CNY
300238.SZ,20251231,其他医疗器械,P,8037465.68,,,CNY
300238.SZ,20251231,代理产品,P,97859912.2,53369009.29,44490902.91,CNY
300238.SZ,20251231,B型硬脑(脊)膜补片,P,74021246.82,67004723.99,7016522.83,CNY
