ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps,total_mv,circ_mv
603270.SH,20251211,23.89,2.7135,1.14,52.5851,42.0002,2.3757,3.8621,523445.8275,168942.1175
603270.SH,20251210,24.36,1.9697,0.83,53.6196,42.8265,2.4225,3.9381,533743.8408,172265.8008
603270.SH,20251209,24.39,1.9092,0.81,53.6857,42.8793,2.4255,3.9429,534401.1608,172477.9508
603270.SH,20251208,24.54,2.6139,1.02,54.0158,43.143,2.4404,3.9672,537687.7608,173538.7008
603270.SH,20251205,24.47,2.2551,0.79,53.8618,43.0199,2.4334,3.9559,536154.0141,173043.6841
603270.SH,20251204,24.39,3.159,1.26,53.6857,42.8793,2.3898,3.9429,534401.1608,172477.9508
603270.SH,20251203,24.42,1.8971,0.73,53.7517,42.932,2.3928,3.9478,535058.4808,172690.1008
603270.SH,20251202,24.47,1.8506,0.64,53.8618,43.0199,2.3977,3.9559,536154.0141,173043.6841
603270.SH,20251201,24.64,3.6169,1.22,54.236,43.3188,2.4143,3.9833,539878.8275,174245.8675
603270.SH,20251128,24.3,3.6776,1.12,53.4876,42.7211,2.381,3.9284,532429.2008,171841.5008
603270.SH,20251127,23.86,1.5325,0.45,52.5191,41.9475,2.3379,3.8572,522788.5075,168729.9675
603270.SH,20251126,23.81,2.4048,0.65,52.409,41.8596,2.333,3.8492,521692.9741,168376.3841
603270.SH,20251125,24.1,3.2484,0.89,53.0473,42.3694,2.3614,3.896,528047.0675,170427.1675
603270.SH,20251124,24.27,3.9477,1.1,53.4215,42.6683,2.3781,3.9235,531771.8808,171629.3508
603270.SH,20251121,23.59,5.2822,1.46,51.9248,41.4728,2.3114,3.8136,516872.6275,166820.6175
603270.SH,20251120,23.95,2.3156,0.63,52.7172,42.1057,2.3467,3.8718,524760.4675,169366.4175
603270.SH,20251119,24.31,3.6282,1.03,53.5096,42.7386,2.382,3.93,532648.3075,171912.2175
603270.SH,20251118,24.92,3.112,0.92,54.8523,43.8111,2.4417,4.0286,546013.8142,176225.9342
603270.SH,20251117,24.92,3.5406,1.1,54.8523,43.8111,2.4417,4.0286,546013.8142,176225.9342
603270.SH,20251114,25.28,5.5536,2.08,55.6447,44.444,2.477,4.0868,553901.6542,178771.7342
603270.SH,20251113,25.07,2.4265,0.8,55.1824,44.0748,2.4564,4.0529,549300.4142,177286.6842
603270.SH,20251112,24.73,2.9086,0.98,54.4341,43.477,2.4231,3.9979,541850.7875,174882.3175
603270.SH,20251111,25.05,2.4341,0.81,55.1384,44.0396,2.4545,4.0496,548862.2008,177145.2508
603270.SH,20251110,25.08,2.7119,0.89,55.2045,44.0923,2.4574,4.0545,549519.5208,177357.4008
603270.SH,20251107,25.24,2.8668,0.89,55.5566,44.3736,2.4731,4.0803,553025.2275,178488.8675
603270.SH,20251106,25.35,4.1969,1.32,55.7988,44.567,2.4839,4.0981,555435.4008,179266.7508
603270.SH,20251105,24.93,2.5837,0.83,54.8743,43.8286,2.4427,4.0302,546232.9208,176296.6508
603270.SH,20251104,24.83,2.7168,0.88,54.6542,43.6528,2.4329,4.0141,544041.8542,175589.4842
603270.SH,20251103,25.27,2.9291,0.92,55.6227,44.4264,2.476,4.0852,553682.5475,178701.0175
603270.SH,20251031,25.25,3.7682,1.3,55.5786,44.3912,2.4741,4.082,553244.3342,178559.5842
603270.SH,20251030,24.95,3.9384,1.57,54.9183,43.8638,2.4447,4.0335,546671.1342,176438.0842
603270.SH,20251029,24.98,2.1259,0.8,54.9843,46.2579,2.4723,4.0383,547328.4542,176650.2342
603270.SH,20251028,24.99,2.5881,0.99,55.0063,46.2764,2.4733,4.0399,547547.5608,176720.9508
603270.SH,20251027,24.94,3.4405,1.43,54.8963,46.1838,2.4683,4.0318,546452.0275,176367.3675
603270.SH,20251024,24.6,2.3734,0.9,54.1479,45.5542,2.4347,3.9769,539002.4008,173963.0008
603270.SH,20251023,24.63,1.9782,0.71,54.2139,45.6097,2.4256,3.9817,539659.7208,174175.1508
603270.SH,20251022,24.61,2.9682,1.05,54.1699,45.5727,2.4237,3.9785,539221.5075,174033.7175
603270.SH,20251021,24.48,2.3208,0.68,53.8838,45.332,2.4109,3.9575,536373.1208,173114.4008
603270.SH,20251020,24.35,2.398,0.61,53.5976,45.0912,2.3981,3.9365,533524.7341,172195.0841
603270.SH,20251017,23.9,3.522,0.85,52.6071,44.2579,2.3537,3.8637,523664.9341,169012.8341
603270.SH,20251016,24.52,2.7804,0.58,53.9718,45.406,2.4148,3.9639,537249.5475,173397.2675
603270.SH,20251015,24.7,3.0709,0.59,54.368,45.7394,2.4325,3.993,541193.4675,174670.1675
603270.SH,20251014,24.42,5.3079,1.06,53.7517,45.2209,2.4049,3.9478,535058.4808,172690.1008
603270.SH,20251013,24.86,5.0005,0.99,54.7202,46.0356,2.4483,4.0189,544699.1742,175801.6342
603270.SH,20251010,25.62,4.6777,0.85,56.3931,47.443,2.5231,4.1418,561351.2809,181176.1009
603270.SH,20251009,25.8,6.1101,1.03,56.7893,47.7763,2.5409,4.1709,565295.2009,182449.0009
603270.SH,20250930,26.13,4.7649,0.72,57.5156,48.3874,2.5734,4.2242,572525.7209,184782.6509
603270.SH,20250929,26.35,4.4158,0.6,57.9999,48.7948,2.595,4.2598,577346.0675,186338.4175
603270.SH,20250926,26.21,5.2429,0.65,57.6917,48.5356,2.5812,4.2371,574278.5742,185348.3842
603270.SH,20250925,26.77,7.026,0.73,58.9244,49.5726,2.6364,4.3277,586548.5476,189308.5176
603270.SH,20250924,27.0,8.3113,0.92,59.4306,49.9985,2.659,4.3649,591588.0009,190935.0009
603270.SH,20250923,26.64,8.0904,0.95,58.6382,49.3318,2.6236,4.3067,583700.1609,188389.2009
603270.SH,20250922,26.41,8.1955,1.07,58.132,48.9059,2.6009,4.2695,578660.7075,186762.7175
603270.SH,20250919,26.2,8.4626,1.25,57.6697,48.5171,2.5802,4.2355,574059.4675,185277.6675
603270.SH,20250918,27.13,15.1377,3.32,59.7168,50.2392,2.6718,4.3859,594436.3876,191854.3176
603270.SH,20250917,26.83,5.4594,1.32,59.0564,49.6837,2.6423,4.3374,587863.1876,189732.8176
603270.SH,20250916,26.52,5.2084,1.28,58.3741,49.1096,2.6118,4.2873,581070.8809,187540.6009
603270.SH,20250915,26.02,4.1621,0.97,57.2735,48.1837,2.5625,4.2064,570115.5475,184004.7675
603270.SH,20250912,26.24,3.8954,0.87,57.7578,48.5911,2.5842,4.242,574935.8942,185560.5342
603270.SH,20250911,26.25,4.0898,0.83,57.7798,48.6096,2.5852,4.2436,575155.0009,185631.2509
603270.SH,20250910,25.91,3.3733,0.61,57.0314,47.98,2.5517,4.1887,567705.3742,183226.8842
603270.SH,20250909,26.2,4.793,0.76,57.6697,48.5171,2.5802,4.2355,574059.4675,185277.6675
603270.SH,20250908,26.75,5.2666,0.71,58.8803,49.5355,2.6344,4.3244,586110.3342,189167.0842
603270.SH,20250905,26.43,4.9124,0.65,58.176,48.943,2.6029,4.2727,579098.9209,186904.1509
603270.SH,20250904,25.87,6.159,0.78,56.9433,47.906,2.5477,4.1822,566828.9475,182944.0175
603270.SH,20250903,26.37,6.7417,0.85,58.0439,48.8319,2.597,4.263,577784.2809,186479.8509
603270.SH,20250902,26.89,8.3732,1.14,59.1885,49.7948,2.6482,4.3471,589177.8276,190157.1176
603270.SH,20250901,27.38,10.6739,1.53,60.2671,50.7022,2.6965,4.4263,599914.0542,193622.2342
603270.SH,20250829,26.7,5.9697,0.84,58.7703,49.443,2.6829,4.3164,585014.8009,188813.5009
603270.SH,20250828,27.09,7.6958,0.95,59.6287,54.2087,2.7221,4.3794,593559.9609,191571.4509
603270.SH,20250827,27.13,7.1544,0.81,59.7168,54.2887,2.7261,4.3859,594436.3876,191854.3176
603270.SH,20250826,27.98,5.1414,0.55,61.5877,55.9896,2.8116,4.5233,613060.4543,197865.2343
603270.SH,20250825,28.11,8.8869,1.01,61.8739,56.2498,2.8246,4.5443,615908.8409,198784.5509
603270.SH,20250822,28.22,6.5202,0.77,62.116,56.4699,2.8357,4.5621,618319.0143,199562.4343
603270.SH,20250821,28.23,12.8377,1.83,62.138,56.4899,2.8367,4.5637,618538.1209,199633.1509
603270.SH,20250820,28.47,10.7051,1.84,62.6663,56.9701,2.8608,4.6025,623796.6809,201330.3509
603270.SH,20250819,27.82,7.8424,1.51,61.2356,55.6695,2.7955,4.4974,609554.7476,196733.7676
603270.SH,20250818,27.6,6.2192,1.24,60.7513,55.2292,2.7734,4.4619,604734.4009,195178.0009
603270.SH,20250815,27.31,4.5672,0.88,60.113,54.6489,2.7442,4.415,598380.3076,193127.2176
603270.SH,20250814,26.84,5.8009,1.06,59.0784,53.7084,2.697,4.339,588082.2942,189803.5342
603270.SH,20250813,27.43,4.6106,0.7,60.3771,54.889,2.7563,4.4344,601009.5876,193975.8176
603270.SH,20250812,27.4,4.7572,0.7,60.3111,54.829,2.7533,4.4295,600352.2676,193763.6676
603270.SH,20250811,27.61,5.2533,0.69,60.7733,55.2492,2.7744,4.4635,604953.5076,195248.7176
603270.SH,20250808,27.59,5.5975,0.75,60.7293,55.2092,2.7724,4.4602,604515.2943,195107.2843
603270.SH,20250807,27.53,7.2505,1.05,60.5972,55.0892,2.7663,4.4505,603200.6543,194682.9843
603270.SH,20250806,27.72,10.2043,1.73,61.0154,55.4694,2.7854,4.4813,607363.6809,196026.6009
603270.SH,20250805,27.26,5.8858,1.07,60.0029,54.5489,2.7392,4.4069,597284.7742,192773.6342
603270.SH,20250804,27.2,9.1263,1.9,59.8709,54.4288,2.7332,4.3972,595970.1342,192349.3342
603270.SH,20250801,26.55,4.7385,0.96,58.4401,53.1281,2.6679,4.2921,581728.2009,187752.7509
603270.SH,20250731,26.26,4.4781,0.91,57.8018,52.5478,2.6387,4.2452,575374.1075,185701.9675
603270.SH,20250730,26.43,5.2607,1.01,58.176,52.888,2.6558,4.2727,579098.9209,186904.1509
603270.SH,20250729,26.75,3.9173,0.61,58.8803,53.5283,2.688,4.3244,586110.3342,189167.0842
603270.SH,20250728,26.79,5.5683,0.86,58.9684,53.6084,2.692,4.3309,586986.7609,189449.9509
603270.SH,20250725,26.68,5.4326,0.76,58.7263,53.3883,2.6809,4.3131,584576.5876,188672.0676
603270.SH,20250724,26.48,4.3627,0.49,58.286,52.988,2.6608,4.2808,580194.4542,187257.7342
603270.SH,20250723,26.4,6.844,0.78,58.1099,52.828,2.6528,4.2679,578441.6009,186692.0009
603270.SH,20250722,26.49,9.7197,1.24,58.3081,53.0081,2.6618,4.2824,580413.5609,187328.4509
603270.SH,20250721,26.52,6.0551,0.77,58.3741,53.0681,2.6649,4.2873,581070.8809,187540.6009
603270.SH,20250718,26.51,8.7337,1.26,58.3521,53.0481,2.6638,4.2856,580851.7742,187469.8842
603270.SH,20250717,26.45,12.7436,2.54,58.22,52.928,2.6578,4.2759,579537.1342,187045.5842
603270.SH,20250716,25.92,6.4717,1.41,57.0534,51.8674,2.6046,4.1903,567924.4809,183297.6009
603270.SH,20250715,25.62,5.1989,1.25,56.3931,51.2671,2.5744,4.1418,561351.2809,181176.1009
603270.SH,20250714,25.59,6.4259,1.93,56.327,51.2071,2.5714,4.1369,560693.9609,180963.9509
603270.SH,20250711,24.89,3.9228,1.17,54.7862,49.8064,2.5011,4.0238,545356.4942,176013.7842
603270.SH,20250710,24.72,3.0447,0.93,54.412,49.4662,2.484,3.9963,541631.6808,174811.6008
603270.SH,20250709,24.95,4.3761,1.35,54.9183,49.9264,2.4946,4.0335,546671.1342,176438.0842
603270.SH,20250708,24.95,2.9546,0.88,54.9183,49.9264,2.4946,4.0335,546671.1342,176438.0842
603270.SH,20250707,24.77,2.3417,0.61,54.5221,49.5662,2.4766,4.0044,542727.2142,175165.1842
603270.SH,20250704,24.66,4.0723,1.06,54.28,49.3461,2.4656,3.9866,540317.0408,174387.3008
603270.SH,20250703,25.16,2.6558,0.61,55.3805,50.3466,2.5156,4.0674,551272.3742,177923.1342
603270.SH,20250702,25.14,4.1588,0.91,55.3365,50.3066,2.5136,4.0642,550834.1608,177781.7008
603270.SH,20250701,25.52,3.4963,0.71,56.173,51.067,2.5515,4.1256,559160.2142,180468.9342
603270.SH,20250630,25.69,4.7564,0.94,56.5471,51.4072,2.5685,4.1531,562885.0275,181671.1175
603270.SH,20250627,25.46,4.1041,0.81,56.0409,50.947,2.5455,4.1159,557845.5742,180044.6342
603270.SH,20250626,25.15,5.0851,1.02,55.3585,50.3266,2.5146,4.0658,551053.2675,177852.4175
603270.SH,20250625,25.72,5.4658,1.2,56.6132,51.4672,2.5715,4.1579,563542.3475,181883.2675
603270.SH,20250624,25.52,5.2684,1.23,56.173,51.067,2.5515,4.1256,559160.2142,180468.9342
603270.SH,20250623,25.04,5.3748,1.33,55.1164,50.1065,2.5036,4.048,548643.0942,177074.5342
603270.SH,20250620,24.28,4.0607,0.8,53.4435,48.5857,2.4276,3.9251,531990.9875,171700.0675
603270.SH,20250619,24.73,4.6812,0.78,54.4341,49.4862,2.4726,3.9979,541850.7875,174882.3175
603270.SH,20250618,25.08,3.3981,0.47,55.2045,50.1866,2.5076,4.0545,549519.5208,177357.4008
603270.SH,20250617,25.29,3.8965,0.46,55.6667,50.6068,2.5286,4.0884,554120.7608,178842.4508
603270.SH,20250616,25.22,4.1468,0.44,55.5126,50.4667,2.5216,4.0771,552587.0142,178347.4342
603270.SH,20250613,25.02,9.2493,1.0,55.0724,50.0665,2.5016,4.0448,548204.8808,176933.1008
603270.SH,20250612,26.09,9.137,0.91,57.4276,52.2076,2.6085,4.2178,571649.2942,184499.7842
603270.SH,20250611,26.64,9.9451,1.07,58.6382,53.3082,2.6635,4.3067,583700.1609,188389.2009
603270.SH,20250610,26.19,9.6246,1.11,57.6477,52.4077,2.6185,4.2339,573840.3609,185206.9509
603270.SH,20250609,26.99,9.3002,1.04,59.4086,54.0086,2.6985,4.3632,591368.8942,190864.2842
603270.SH,20250606,27.24,8.4584,0.86,59.9589,54.5088,2.7235,4.4037,596846.5609,192632.2009
603270.SH,20250605,27.33,12.9985,1.42,60.157,54.6889,2.7325,4.4182,598818.5209,193268.6509
603270.SH,20250604,26.53,6.2525,0.61,58.3961,53.0881,2.6525,4.2889,581289.9876,187611.3176
603270.SH,20250603,26.47,6.2121,0.52,58.264,52.968,2.6465,4.2792,579975.3475,187187.0175
603270.SH,20250530,26.17,10.9599,0.81,57.6037,52.3677,2.6165,4.2307,573402.1475,185065.5175
603270.SH,20250529,27.01,12.6113,1.05,59.4526,54.0486,2.7005,4.3665,591807.1076,191005.7176
603270.SH,20250528,26.05,9.7994,0.84,57.3396,52.1276,2.6045,4.2113,570772.8675,184216.9175
603270.SH,20250527,26.87,11.7435,1.1,59.1445,53.7685,2.6865,4.3438,588739.6142,190015.6842
603270.SH,20250526,27.35,14.6275,1.56,60.201,54.729,2.7345,4.4214,599256.7342,193410.0842
603270.SH,20250523,27.13,18.8225,2.32,59.7168,54.2887,2.7125,4.3859,594436.3876,191854.3176
603270.SH,20250522,26.31,5.1586,0.61,57.9118,52.6479,2.6305,4.2533,576469.6409,186055.5509
603270.SH,20250521,26.3,7.854,0.9,57.8898,52.6279,2.6295,4.2517,576250.5342,185984.8342
603270.SH,20250520,27.08,6.8771,0.76,59.6067,54.1887,2.7075,4.3778,593340.8542,191500.7342
603270.SH,20250519,26.98,8.2705,0.81,59.3866,53.9886,2.6975,4.3616,591149.7876,190793.5676
603270.SH,20250516,27.08,12.3927,1.27,59.6067,54.1887,2.7075,4.3778,593340.8542,191500.7342
603270.SH,20250515,26.47,6.9658,0.64,58.264,52.968,2.6465,4.2792,579975.3475,187187.0175
603270.SH,20250514,26.89,9.0589,0.68,59.1885,53.8085,2.6885,4.3471,589177.8276,190157.1176
603270.SH,20250513,27.3,8.4328,0.57,60.091,54.6289,2.7295,4.4134,598161.2009,193056.5009
603270.SH,20250512,27.62,14.1343,1.0,60.7953,55.2692,2.7615,4.4651,605172.6143,195319.4343
603270.SH,20250509,27.25,10.1477,0.69,59.9809,54.5289,2.7245,4.4053,597065.6676,192702.9176
603270.SH,20250508,27.66,12.2963,0.91,60.8834,55.3493,2.7655,4.4716,606049.0409,195602.3009
603270.SH,20250507,27.48,21.8004,2.11,60.4872,54.9891,2.7475,4.4425,602105.1209,194329.4009
603270.SH,20250506,27.34,15.302,1.76,60.179,54.709,2.7335,4.4198,599037.6276,193339.3676
603270.SH,20250430,24.85,11.4605,1.28,54.6982,49.7263,2.4846,4.0173,544480.0675,175730.9175
603270.SH,20250429,23.83,12.8382,1.76,52.453,47.6852,2.3826,3.8524,522131.1875,168517.8175
603270.SH,20250428,22.63,6.4693,0.9,37.4352,54.3195,2.3326,4.3631,495838.3874,160031.8174
603270.SH,20250425,23.27,5.708,0.81,38.494,55.8558,2.3986,4.4865,509861.2141,164557.6841
603270.SH,20250424,23.06,6.9405,1.05,38.1466,55.3517,2.377,4.446,505259.9741,163072.6341
603270.SH,20250423,23.51,12.9553,2.09,38.891,56.4318,2.4233,4.5328,515119.7741,166254.8841
603270.SH,20250422,22.32,4.4477,0.69,36.9224,53.5754,2.3007,4.3034,489046.0807,157839.6007
603270.SH,20250421,22.58,5.9113,0.86,37.3525,54.1995,2.3275,4.3535,494742.8541,159678.2341
603270.SH,20250418,21.74,4.9779,0.66,35.963,52.1833,2.2409,4.1915,476337.8941,153738.0341
603270.SH,20250417,21.92,4.8957,0.55,36.2607,52.6153,2.2595,4.2263,480281.8141,155010.9341
603270.SH,20250416,22.01,10.7308,1.17,36.4096,52.8313,2.2687,4.2436,482253.7741,155647.3841
603270.SH,20250415,22.96,5.5787,0.51,37.9811,55.1117,2.3667,4.4268,503068.9074,162365.4674
603270.SH,20250414,22.92,8.1893,0.84,37.915,55.0156,2.3625,4.4191,502192.4808,162082.6008
603270.SH,20250411,22.87,8.4218,0.82,37.8323,54.8956,2.3574,4.4094,501096.9474,161729.0174
603270.SH,20250410,22.23,11.2281,1.19,36.7736,53.3594,2.2914,4.286,487074.1207,157203.1507
603270.SH,20250409,21.32,12.3924,1.41,35.2682,51.1751,2.1976,4.1106,467135.414,150767.934
603270.SH,20250408,20.08,14.2393,1.61,33.217,48.1987,2.0698,3.8715,439966.1873,141999.0673
603270.SH,20250407,21.59,2.7432,0.26,35.7148,51.8232,2.2254,4.1626,473051.2941,152677.2841
603270.SH,20250403,23.99,10.6506,0.93,39.685,57.584,2.4728,4.6254,525636.8941,169649.2841
603270.SH,20250402,25.6,7.1951,0.5,42.3483,61.4485,2.6388,4.9358,560913.0675,181034.6675
603270.SH,20250401,25.44,9.1681,0.58,42.0836,61.0645,2.6223,4.9049,557407.3608,179903.2008
603270.SH,20250331,26.41,14.5145,0.91,43.6882,63.3928,2.7223,5.0919,578660.7075,186762.7175
603270.SH,20250328,29.34,11.6471,0.67,48.5351,70.4258,3.0243,5.6569,642858.961,207482.701
603270.SH,20250327,28.65,14.9417,0.71,47.3937,68.7696,2.9532,5.5238,627740.601,202603.251
603270.SH,20250326,30.35,21.1994,1.0,50.2059,72.8501,3.1284,5.8516,664988.7343,214625.0843
603270.SH,20250325,28.6,16.5167,0.77,47.311,68.6495,2.948,5.5142,626645.0676,202249.6676
603270.SH,20250324,27.74,15.2401,0.73,45.8884,66.5853,2.8594,5.3484,607801.8943,196168.0343
603270.SH,20250321,29.3,19.2078,0.97,48.469,70.3298,3.0202,5.6491,641982.5343,207199.8343
603270.SH,20250320,31.29,32.9829,1.89,51.7609,75.1064,3.2253,6.0328,685584.761,221272.451
603270.SH,20250319,31.08,22.5238,1.23,51.4135,74.6024,3.2036,5.9923,680983.521,219787.401
603270.SH,20250318,28.25,16.7948,0.82,46.732,67.8094,2.9119,5.4467,618976.3343,199774.5843
603270.SH,20250317,27.27,12.2234,0.49,45.1109,65.4571,2.8109,5.2578,597503.8809,192844.3509
603270.SH,20250314,26.79,14.3928,0.44,44.3168,64.3049,2.7614,5.1652,586986.7609,189449.9509
603270.SH,20250313,27.24,21.2965,0.66,45.0612,65.3851,2.8078,5.252,596846.5609,192632.2009
603270.SH,20250312,29.07,27.0922,0.93,48.0885,69.7777,2.9965,5.6048,636943.081,205573.351
603270.SH,20250311,28.7,27.6994,1.09,47.4764,68.8896,2.9583,5.5335,628836.1343,202956.8343
603270.SH,20250310,28.02,33.0583,1.59,46.3515,67.2573,2.8882,5.4024,613936.8809,198148.1009
603270.SH,20250307,28.27,53.8916,3.89,46.7651,67.8574,2.914,5.4506,619414.5476,199916.0176
603270.SH,20250306,27.24,19.8282,1.49,45.0612,65.3851,2.8078,5.252,596846.5609,192632.2009
603270.SH,20250305,24.76,11.4778,0.75,40.9588,59.4323,2.5522,4.7738,542508.1075,175094.4675
603270.SH,20250304,24.37,8.8267,0.58,40.3136,58.4961,2.512,4.6986,533962.9475,172336.5175
603270.SH,20250303,23.83,9.9042,0.62,39.4203,57.2,2.4563,4.5945,522131.1875,168517.8175
603270.SH,20250228,24.15,19.1604,1.21,39.9497,57.9681,2.4893,4.6562,529142.6008,170780.7508
603270.SH,20250227,25.1,17.3823,0.93,41.5212,60.2484,2.5872,4.8394,549957.7342,177498.8342
603270.SH,20250226,24.73,21.11,1.19,40.9091,59.3603,2.5491,4.768,541850.7875,174882.3175
603270.SH,20250225,24.26,9.0939,0.5,40.1316,58.2321,2.5007,4.6774,531552.7741,171558.6341
603270.SH,20250224,24.53,13.516,0.75,40.5783,58.8802,2.5285,4.7295,537468.6542,173467.9842
603270.SH,20250221,24.83,18.353,1.07,41.0746,59.6003,2.5594,4.7873,544041.8542,175589.4842
603270.SH,20250220,25.27,30.927,1.99,41.8024,60.6564,2.6048,4.8721,553682.5475,178701.0175
603270.SH,20250219,24.6,16.6207,0.86,40.6941,59.0482,2.5357,4.743,539002.4008,173963.0008
603270.SH,20250218,22.36,11.4895,0.51,36.9886,53.6715,2.3048,4.3111,489922.5074,158122.4674
603270.SH,20250217,23.22,13.1411,0.55,38.4112,55.7357,2.3935,4.4769,508765.6808,164204.1008
603270.SH,20250214,22.98,13.6025,0.58,38.0142,55.1597,2.3687,4.4306,503507.1208,162506.9008
603270.SH,20250213,23.43,22.9002,1.11,38.7586,56.2398,2.4151,4.5174,513366.9208,165689.1508
603270.SH,20250212,25.19,35.833,2.48,41.6701,60.4644,2.5965,4.8567,551929.6942,178135.2842
603270.SH,20250211,26.41,26.9059,2.58,43.6882,63.3928,2.7223,5.0919,578660.7075,186762.7175
603270.SH,20250210,24.01,21.0463,2.6,39.7181,57.632,2.4749,4.6292,526075.1075,169790.7175
603270.SH,20250207,21.83,9.6174,1.0,36.1119,52.3993,2.2502,4.2089,478309.8541,154374.4841
603270.SH,20250206,21.69,9.401,0.8,35.8803,52.0632,2.2357,4.1819,475242.3607,153384.4507
603270.SH,20250205,20.69,5.3497,0.44,34.226,49.6629,2.1327,3.9891,453331.694,146312.784
603270.SH,20250127,20.31,6.6708,0.54,33.5974,48.7508,2.0935,3.9158,445005.6407,143625.5507
603270.SH,20250124,21.1,9.5044,0.77,34.9043,50.647,2.1749,4.0682,462315.0674,149212.1674
603270.SH,20250123,21.58,16.9288,1.33,35.6983,51.7992,2.2244,4.1607,472832.1874,152606.5674
603270.SH,20250122,21.79,20.5082,1.89,36.0457,52.3033,2.2461,4.2012,477433.4274,154091.6174
603270.SH,20250121,21.26,6.8508,0.65,35.1689,51.0311,2.1914,4.099,465820.774,150343.634
603270.SH,20250120,21.14,7.783,0.8,34.9704,50.7431,2.1791,4.0759,463191.494,149495.034
603270.SH,20250117,20.92,9.8748,1.15,34.6065,50.215,2.1564,4.0334,458371.1474,147939.2674
603270.SH,20250116,20.98,18.4204,3.28,34.7058,50.359,2.1626,4.045,459685.7874,148363.5674
603270.SH,20250115,21.54,11.2969,2.73,35.6321,51.7032,2.2203,4.153,471955.7607,152323.7007
603270.SH,20250114,19.58,5.4144,1.44,32.3898,46.9985,2.0183,3.7751,429010.854,138463.234
603270.SH,20250113,18.75,3.7602,1.03,31.0168,45.0063,1.9327,3.6151,410825.0006,132593.7506
603270.SH,20250110,18.57,3.9329,1.04,30.7191,44.5742,1.9141,3.5804,406881.0806,131320.8506
603270.SH,20250109,19.25,3.6772,0.95,31.8439,46.2064,1.964,3.7115,421780.334,136129.584
603667.SH,20260702,70.18,11.7858,1.63,294.2294,318.8141,8.9622,8.0428,2688960.736,2570011.2504
603667.SH,20260701,68.06,9.8034,1.46,285.3413,309.1834,8.6915,7.7999,2607732.512,2492376.2568
603667.SH,20260630,65.52,7.4518,1.18,274.6924,297.6446,8.3671,7.5088,2510411.904,2399360.7456
603667.SH,20260629,61.23,6.3342,0.96,256.7066,278.156,7.8193,7.0171,2346039.696,2242259.7444
603667.SH,20260626,60.66,5.9117,0.88,254.3169,275.5666,7.7465,6.9518,2324200.032,2221386.1848
603667.SH,20260625,64.07,6.5546,1.03,268.6133,291.0576,8.182,7.3426,2454854.864,2346261.3396
603667.SH,20260624,66.1,7.2431,1.19,277.124,300.2795,8.4412,7.5753,2532634.72,2420600.508
603667.SH,20260623,63.51,5.4718,0.89,266.2655,288.5136,8.1105,7.2784,2433398.352,2325753.9828
603667.SH,20260622,65.77,7.8094,1.38,275.7405,298.7803,8.3991,7.5374,2519990.704,2408515.8156
603667.SH,20260618,67.73,6.3453,1.11,283.9578,307.6842,8.6494,7.7621,2595088.496,2480291.5644
603667.SH,20260617,66.52,4.9294,0.8,278.8849,302.1874,8.4948,7.6234,2548727.104,2435981.0256
603667.SH,20260616,66.38,5.7768,0.86,278.2979,301.5514,8.477,7.6074,2543362.976,2430854.1864
603667.SH,20260615,67.0,6.0026,0.79,280.8973,304.368,8.5561,7.6784,2567118.4,2453558.76
603667.SH,20260612,63.93,5.3242,0.58,268.0263,290.4216,8.1641,7.3266,2449490.736,2341134.5004
603667.SH,20260611,65.01,6.4649,0.67,272.5542,295.3277,6.2417,7.4503,2490870.6449,2380684.2078
603667.SH,20260610,67.08,7.2542,0.72,281.2326,304.7313,6.4404,7.6876,2570183.0928,2456488.1812
603667.SH,20260609,73.08,8.5486,0.86,306.3876,331.9882,7.0165,8.3752,2800074.246,2676209.8432
603667.SH,20260608,74.59,10.4045,1.12,312.7183,338.8478,7.1615,8.5482,2857930.1862,2731506.4614
603667.SH,20260605,74.34,13.2247,1.58,311.6701,337.7121,7.1375,8.5196,2848351.3881,2722351.3922
603667.SH,20260604,71.84,8.8955,1.02,301.1889,326.3551,6.8974,8.2331,2752563.4076,2630800.6997
603667.SH,20260603,70.27,9.4161,0.99,294.6067,319.2229,6.7467,8.0532,2692408.5559,2573306.8648
603667.SH,20260602,69.03,7.817,0.75,289.408,313.5898,6.6276,7.9111,2644897.7176,2527897.7213
603667.SH,20260601,68.33,7.1152,0.63,286.4732,310.4099,6.5604,7.8308,2618077.083,2502263.5274
603667.SH,20260529,71.76,8.5249,0.67,300.8535,325.9917,6.8897,8.2239,2749498.1923,2627871.0775
603667.SH,20260528,74.74,10.8741,0.78,313.3471,339.5292,7.1759,8.5654,2863677.465,2736999.503
603667.SH,20260527,78.05,13.2354,0.98,327.2243,354.5659,7.4937,8.9448,2990500.7512,2858212.6199
603667.SH,20260526,86.72,12.0788,0.91,363.5732,393.952,8.3261,9.9384,3322693.4676,3175710.4214
603667.SH,20260525,87.08,11.7705,0.81,365.0825,395.5874,8.3606,9.9796,3336486.9368,3188893.7212
603667.SH,20260522,88.17,15.7781,1.0,369.6524,400.5391,8.4653,10.1046,3378250.4963,3228809.8231
603667.SH,20260521,84.74,17.1353,1.13,355.2721,384.9573,8.136,9.7115,3246829.387,3103202.273
603667.SH,20260520,80.0,10.9759,0.73,335.3997,363.4244,7.6809,9.1682,3065215.376,2929622.16
